longitude,latitude,ndvi_2006,ndvi_2007,ndvi_2008,ndvi_2009,ndvi_2010,ndvi_2011,ndvi_2013,ndvi_2014,ndvi_2015,ndvi_2016,ndvi_2017,ndvi_2018,ndvi_2019,ndvi_2020,ndvi_2021,ndvi_2022,ndvi_2023,ndvi_2024,ndvi_2025,ndvi_2026,ndvi_trend,ndvi_std,ndvi_min,n_loss_years,elevation,slope,dist_settlement,class,predict_mask
74.044,10.578,,,,,,,0.43369782,0.26944113,,,0.6250545,,,0.9063313,,,,,0.4392779,,0.016361395675105483,0.21722929182657424,0.26944113,1,535.0,0.34776251,3605.551275463989,,0
74.044,10.623,,,,,,,,0.45796725,,,0.30311343,,0.9396985,0.8808194,,0.643977,,0.8784722,0.15451108,0.14936487,-0.016406933888314372,0.30910500028006693,0.14936487,3,535.0,0.34776251,3605.551275463989,,0
74.044,10.667,,,,,,,,0.48895243,,,0.35964334,,,0.9939759,,0.6744705,,,0.57124764,-0.16237874,-0.025456632484472056,0.3505189357173289,-0.16237874,1,535.0,0.34776251,3605.551275463989,,0
74.044,10.712,,,,,,,,0.43116012,,0.58729446,0.7280089,,0.79437923,0.73042136,,0.41210374,,,0.5717013,0.36187628,-0.01169225344827586,0.153487676090783,0.36187628,0,535.0,0.34776251,3605.551275463989,,0
74.044,10.757,,,,,,,,0.39830235,,0.26167738,0.5625153,,,,0.7273834,0.8185118,,0.9166667,0.96671104,0.21653543,0.02857610319928507,0.2742580605410004,0.21653543,2,535.0,0.34776251,3605.551275463989,,0
74.044,10.802,,,,,,,0.29996926,0.29489532,,0.29688317,,,0.7280623,,,0.70264316,,,0.68217057,0.15434986,0.013546568592657345,0.224391027456008,0.15434986,4,535.0,0.34776251,3605.551275463989,,0
74.044,10.847,,,,,,,0.29210925,0.50838757,,0.12054794,0.19964296,,,,0.44123423,,0.10164271,,,-0.010361068,-0.022090189602822576,0.17438085910694706,-0.010361068,5,535.0,0.34776251,3605.551275463989,,0
74.044,10.892,,,,,,,0.4245339,,,0.318264,0.19391802,,,,0.35846397,,0.88185656,0.6352976,,0.3135392,0.019116999191176473,0.21756227449343646,0.19391802,3,535.0,0.34776251,3605.551275463989,,1
74.044,10.937,,,,,,,0.468497,0.23585586,,0.39532635,0.4477204,,,,0.17741935,,,0.60998154,,0.6207675,0.01666056627358491,0.15713940853598132,0.17741935,2,535.0,0.34776251,3605.551275463989,,0
74.044,10.982,,,,,,,0.24503167,0.17521289,,0.3913198,0.7638889,,0.4467618,,0.27463862,,,0.71459,,0.08661418,0.003003625709570953,0.22935113973003693,0.08661418,4,535.0,0.34776251,3605.551275463989,,0
74.044,11.027,,,,,,,0.41086918,,,0.25313807,0.31592688,,,,0.3187006,,,,,,,0.056256535206028455,0.25313807,3,535.0,0.34776251,3605.551275463989,,0
74.044,11.072,,,,,,,,,,0.2109161,0.46964356,,0.29961088,0.768254,0.7055921,,,,,-0.14537445,-0.03714727100795756,0.3097635418991946,-0.14537445,3,535.0,0.34776251,3605.551275463989,,0
74.044,11.117,,,,,,,0.72904485,0.05022831,0.3502875,-0.13401383,,,0.65177375,0.61704797,,,,0.5140187,,0.38001868,0.013914532232779104,0.2832701786636121,-0.13401383,2,535.0,0.34776251,3605.551275463989,,0
74.044,11.162,,,,,,,,0.41136873,,,0.2518315,,,,,,0.007064868,,-0.073263556,0.138319,-0.03158396907272727,0.17265786010213996,-0.073263556,4,535.0,0.34776251,3605.551275463989,,0
74.044,11.206,,,,,,,,,,0.34475553,,,,,,,0.12177122,,,,,0.11149215499999998,0.12177122,2,535.0,0.34776251,3605.551275463989,,0
74.044,11.251,,,,,,,,,,,,0.08450068,,,0.5339806,,0.4186851,,,,,0.19061435103201113,0.08450068,1,535.0,0.34776251,3605.551275463989,,0
74.044,11.296,,,,,,,,0.12288569,,0.38337803,,,,,0.99,,,,,0.04734577,,0.3703844840924883,0.04734577,2,535.0,0.34776251,3605.551275463989,,0
74.044,11.341,,,,,,,,,,0.05921325,,,,,,,,0.726669,,0.27093595,,0.27849123121357083,0.05921325,2,535.0,0.34776251,3605.551275463989,,0
74.044,11.386,,,,,,,,,,0.36582568,0.6627596,,0.543054,0.8908218,,,,0.9791434,,,0.06894901195876288,0.22420676181739407,0.36582568,0,535.0,0.34776251,3605.551275463989,,0
74.044,11.431,,,,,,,,,0.6029289,0.9918033,0.79710144,,0.3864865,,,,0.7984334,0.5136876,,0.9779701,0.004984131071428566,0.2137783986555073,0.3864865,0,535.0,0.34776251,3605.551275463989,,1
74.044,11.476,,,,,,,,,0.67346936,,0.23010567,,,,,,0.35947713,0.66114527,,0.18995291,-0.014545380222222225,0.20736549821723635,0.18995291,2,535.0,0.34776251,3605.551275463989,,0
74.044,11.521,,,,,,,,,,0.46689305,0.26251754,,,,,,,,,0.16075157,,0.12730028694843779,0.16075157,2,535.0,0.34776251,3605.551275463989,,0
74.044,11.566,,,,,,,0.15680851,,,0.100239806,0.18685377,,0.023878437,,,,,,,-0.070063695,-0.01885601709493671,0.09316074810164453,-0.070063695,5,535.0,0.34776251,3605.551275463989,,0
74.044,11.611,,,,,,,0.72634447,0.14000848,,0.2574103,0.054617677,,,,0.046173718,,,,,,-0.062331830721649474,0.2524468313424377,0.046173718,4,535.0,0.34776251,3605.551275463989,,0
74.044,11.656,,,,,,,,,,0.34609622,0.26542175,,0.19742292,,,0.7036099,,,,,,0.19514195250399213,0.19742292,3,535.0,0.34776251,3605.551275463989,,0
74.044,11.701,,,,,,,,0.94862384,,0.6349038,0.3711201,,,,,-0.10248447,,,,,,0.38522591605501544,-0.10248447,1,535.0,0.34776251,3605.551275463989,,0
74.044,11.745,,,,,,,0.56454796,0.141554,,0.43515274,0.5429936,,,,,,0.6524715,,,,0.02829265261437908,0.17698534651008324,0.141554,1,535.0,0.34776251,3605.551275463989,,1
74.044,11.79,,,,,,,,,0.8526048,0.38544473,,0.47245118,,,,,,,,,,0.20284789817417162,0.38544473,0,535.0,0.34776251,3605.551275463989,,0
74.044,11.835,,,,,,,,,,0.15210792,0.6722866,,,,,,,,,,,0.26008934,0.15210792,1,535.0,0.34776251,3605.551275463989,,0
74.044,11.88,,,,,,,0.45743522,,,0.40497512,,0.6564195,,0.4053367,0.5014245,,,,,,0.004564489708737871,0.09291327052385627,0.40497512,0,535.0,0.34776251,3605.551275463989,,0
74.044,11.925,,,,,,,,,,,,,,0.5689655,0.5811148,,,,,,,0.006074650000000015,0.5689655,0,535.0,0.34776251,3605.551275463989,,0
74.044,11.97,,,,,,,0.40658602,,,0.9261448,,,0.39855072,,0.038557835,,,0.5527638,,,-0.019781073497267758,0.2863691611068866,0.038557835,1,535.0,0.34776251,3605.551275463989,,0
74.044,12.015,,,,,,,,,,0.43154523,,,0.45961002,,0.41041744,,,,,,,0.020149237303141,0.41041744,0,535.0,0.34776251,3605.551275463989,,0
74.044,12.06,,,,,,,,,,,,,0.42421526,,,0.109054856,,,-0.14175257,,,0.23155273692115477,-0.14175257,2,535.0,0.34776251,3605.551275463989,,0
74.044,12.105,,,,,,,,,,0.5273133,,,,0.42254117,,,,,,,,0.05238606499999998,0.42254117,0,535.0,0.34776251,3605.551275463989,,0
74.044,12.15,,,,,,,,,,,,,,,0.33224317,,,,,,,0.0,0.33224317,1,535.0,0.34776251,3605.551275463989,,0
74.044,12.195,,,,,,,0.4719472,0.18361153,,,0.27461323,,0.72009027,,-0.017813765,,,,,,-0.016589469129464286,0.25208312463304267,-0.017813765,3,535.0,0.34776251,3605.551275463989,,0
74.044,12.24,,,,,,,0.22147651,,,,0.8975196,-0.16340892,,0.69410944,0.12329864,,,,,,0.0027786521649484554,0.38719085108922574,-0.16340892,3,535.0,0.34776251,3605.551275463989,,0
74.044,12.284,,,,,,,0.22597747,,,-0.07801419,0.72930455,0.15247525,,0.9935484,-0.16608594,,,,,,0.017211523614457835,0.418756111519452,-0.16608594,4,535.0,0.34776251,3605.551275463989,,0
74.044,12.329,,,,,,,,,,,0.9121732,0.52834404,,0.79498523,-0.11827957,,,,,,,0.3989175171411369,-0.11827957,1,535.0,0.34776251,3605.551275463989,,0
74.044,12.374,,,,,,,,,,,0.72287816,,,,0.29063252,,,,,,,0.21612282000000002,0.29063252,1,535.0,0.34776251,3605.551275463989,,0
74.044,12.419,,,,,,,,,,0.19905587,0.6564332,0.050730206,,,-0.18235642,,,,,,,0.30633349661177955,-0.18235642,3,535.0,0.34776251,3605.551275463989,,0
74.044,12.464,,,,,,,,,,,,,,,0.39661515,,,,,,,0.0,0.39661515,0,535.0,0.34776251,3605.551275463989,,0
74.044,12.509,,,,,,,,,,0.04541701,0.36196032,,0.01670886,,0.09185804,,,,,,,0.13715452184435123,0.01670886,3,535.0,0.34776251,3605.551275463989,,0
74.044,12.554,,,,,,,,,,0.9868709,0.86356705,,,,,,,,0.6350093,,,0.1457734429648529,0.6350093,0,535.0,0.34776251,3605.551275463989,,0
74.044,12.599,,,,,,,,,,,0.110473454,,,0.30726257,,,,,-0.1594203,,,0.19130008299228926,-0.1594203,3,535.0,0.34776251,3605.551275463989,,0
74.044,12.644,,,,,,,,,,,0.6443024,,,0.59496856,,,,,,,,0.024666920000000037,0.59496856,0,535.0,0.34776251,3605.551275463989,,0
74.044,12.689,,,,,,,,,,0.31073445,0.40074348,,,0.70642203,,,,0.79541445,0.9777778,,0.06670155944785275,0.2483155228920413,0.31073445,1,535.0,0.34776251,3605.551275463989,,0
74.044,12.734,,,,,,,,,,0.55774647,0.42737597,,,0.60761905,,,,,,,,0.07599072267498098,0.42737597,0,535.0,0.34776251,3605.551275463989,,0
74.044,12.779,,,,,,,,,0.9965812,,,,,,,,,,,,,0.0,0.9965812,0,535.0,0.34776251,3605.551275463989,,0
74.044,12.823,,,,,,,,,,0.45008183,0.65797544,,,0.28644884,0.6069987,,,,,,,0.1453446911354987,0.28644884,1,535.0,0.34776251,3605.551275463989,,0
74.044,12.868,,,,,,,,,,0.8738966,,,,,0.81949764,,0.2530675,,,,,0.28071953614403733,0.2530675,1,535.0,0.34776251,3605.551275463989,,0
74.044,12.913,,,,,,,,,,0.4162388,,,,,0.09981851,,-0.10784314,,,,,0.21548576664482458,-0.10784314,2,535.0,0.34776251,3605.551275463989,,0
74.044,12.958,,,,,,,,,,0.5548961,0.68398803,,,,,,,,,,,0.06454596499999998,0.5548961,0,535.0,0.34776251,3605.551275463989,,0
74.044,13.003,,,,,,,,,-0.023504274,,,,,0.6941015,,,,,,,,0.358802887,-0.023504274,1,535.0,0.34776251,3605.551275463989,,0
74.044,13.048,,,,,,,,,,,0.06532066,,,,0.048140045,,,,,,,0.008590307500000002,0.048140045,2,535.0,0.34776251,3605.551275463989,,0
74.044,13.093,,,,,,,,,,,,0.84615386,,,,,,,,,,0.0,0.84615386,0,535.0,0.34776251,3605.551275463989,,0
74.044,13.138,,,,,,,,,,,,,,0.5202703,,,,,,,,0.0,0.5202703,0,535.0,0.34776251,3605.551275463989,,0
74.044,13.183,,,,,,,,,,,,,,,0.5882559,,,,,,,0.0,0.5882559,0,535.0,0.34776251,3605.551275463989,,0
74.044,13.228,,,,,,,,,,-0.07013815,,,,-0.08550927,,,,,,,,0.007685560000000001,-0.08550927,2,535.0,0.34776251,3605.551275463989,,0
74.044,13.273,,,,,,,,,,-0.14971977,,-0.037372593,,0.71550155,,,,,,,,0.3841367372232035,-0.14971977,2,535.0,0.34776251,3605.551275463989,,0
74.044,13.318,,,,,,,,,,,,0.1609756,0.99597585,,,,,,,,,0.417500125,0.1609756,1,535.0,0.34776251,3605.551275463989,,0
74.044,13.362,,,,,,,,,,,,,0.1084507,0.46395704,,,,,,,,0.17775317,0.1084507,1,535.0,0.34776251,3605.551275463989,,0
74.044,13.407,,,,,,,,,,-0.054617677,,,,,,,,,,,,0.0,-0.054617677,1,535.0,0.34776251,3605.551275463989,,0
74.044,13.452,,,,,,,,,,,0.23093922,,-0.118705034,0.4605138,0.7570606,,,,0.9653894,,0.11624476646590906,0.3823682662404448,-0.118705034,2,535.0,0.34776251,3605.551275463989,,0
74.044,13.542,,,,,,,,,,,,,,0.40145984,,,,,,,,0.0,0.40145984,0,535.0,0.34776251,3605.551275463989,,0
74.044,13.587,,,,,,,,,,,-0.12015889,,,,0.0075085326,,,,,,,0.06383371130000001,-0.12015889,2,535.0,0.34776251,3605.551275463989,,0
74.044,13.632,,,,,,,0.11808423,,,,0.7202381,,,,,0.24548353,,,,,,0.25910353283160165,0.11808423,2,535.0,0.34776251,3605.551275463989,,0
74.044,13.677,,,,,,,0.10484629,,,,,,,,-0.17200297,,,,,,,0.13842463,-0.17200297,2,535.0,0.34776251,3605.551275463989,,0
74.044,13.722,,,,,,,0.098012336,,,,,,,,,,,,,,,0.0,0.098012336,1,535.0,0.34776251,3605.551275463989,,0
74.044,13.767,,,,,,,0.10145062,,,,,,,,,,,,0.5392157,,,0.21888254,0.10145062,1,535.0,0.34776251,3605.551275463989,,0
74.044,13.812,,,,,,,0.10547734,,,,,,,,,,,,,,,0.0,0.10547734,1,535.0,0.34776251,3605.551275463989,,0
74.044,13.857,,,,,,,0.10067728,,,,,,,0.88280255,,,,,,,,0.391062635,0.10067728,1,535.0,0.34776251,3605.551275463989,,0
74.044,13.901,,,,,,,0.109384395,,,,,,,,,,,,,,,0.0,0.109384395,1,535.0,0.34776251,3605.551275463989,,0
74.044,13.946,,,,,,,0.26058254,,,,,,,,,,,,,,,0.0,0.26058254,1,535.0,0.34776251,3605.551275463989,,0
74.044,13.991,,,,,,,0.46774486,,,,,,,,,0.31068358,,,,,,0.07853063999999998,0.31068358,1,535.0,0.34776251,3605.551275463989,,0
74.044,14.036,,,,,,,0.5186889,,,,,,,,,0.41509435,,,,,,0.051797275000000004,0.41509435,0,535.0,0.34776251,3605.551275463989,,0
74.044,14.081,,,,,,,0.5552288,,,-0.18565401,,,,,,,,,,,,0.370441405,-0.18565401,1,535.0,0.34776251,3605.551275463989,,0
74.044,14.126,,,,,,,0.6035208,,,,,,,,,,,,,,,0.0,0.6035208,0,535.0,0.34776251,3605.551275463989,,0
74.044,14.171,,,,,,,0.5655925,,,,,,,,,,,,,,,0.0,0.5655925,0,535.0,0.34776251,3605.551275463989,,0
74.044,14.216,,,,,,,0.5318544,,,,,,,,,,,,,,,0.0,0.5318544,0,535.0,0.34776251,3605.551275463989,,0
74.044,14.396,,,,,,,0.8733306,,,,,,,,,,,,,,,0.0,0.8733306,0,535.0,0.34776251,3605.551275463989,,0
74.044,14.44,,,,,,,0.3410063,,,,,,0.101505585,,,,,,,,,0.11975035749999999,0.101505585,2,535.0,0.34776251,3605.551275463989,,0
74.044,14.485,,,,,,,0.18253787,,,,,,,,,,,,,,,0.0,0.18253787,1,535.0,0.34776251,3605.551275463989,,0
74.044,14.53,,,,,,,0.13392466,,,,,,,,0.9303483,,,,,,,0.39821182,0.13392466,1,535.0,0.34776251,3605.551275463989,,0
74.044,14.575,,,,,,,0.08063152,,,,,,,,,,,,,,,0.0,0.08063152,1,535.0,0.34776251,3605.551275463989,,0
74.044,14.62,,,,,,,0.047002606,,,,,,,,,,,,,,,0.0,0.047002606,1,535.0,0.34776251,3605.551275463989,,0
74.044,14.665,,,,,,,0.032511823,,,,,,,,,,,,,,,0.0,0.032511823,1,535.0,0.34776251,3605.551275463989,,0
74.044,14.71,,,,,,,0.0100512495,,,,,,,,,,,,,,,0.0,0.0100512495,1,535.0,0.34776251,3605.551275463989,,0
74.044,14.755,,,,,,,-0.012803184,,,,,,,0.12087912,,,,,,,,0.066841152,-0.012803184,2,535.0,0.34776251,3605.551275463989,,0
74.044,14.8,,,,,,,-0.043063227,,,,,,,,,,,,,,,0.0,-0.043063227,1,535.0,0.34776251,3605.551275463989,,0
74.044,14.845,,,,,,,-0.026472948,,,,,,,,,,,,,,,0.0,-0.026472948,1,535.0,0.34776251,3605.551275463989,,0
74.044,14.89,,,,,,,-0.023376178,,,,,,,,,,,,,,,0.0,-0.023376178,1,535.0,0.34776251,3605.551275463989,,0
74.044,14.934,,,,,,,0.21711168,0.048048873,0.28748047,,0.39053315,0.44802758,-0.01355731,,0.39916536,0.21766873,0.17170641,0.42071533,0.40200412,0.33416322,0.01203582518203034,0.14484412069260033,-0.01355731,7,535.0,0.34776251,3605.551275463989,,0
74.044,14.979,,,,,,,,0.4119277,0.48731375,0.2564747,0.3912536,0.4292596,0.35172817,0.26845008,0.44993743,0.40405324,0.35651165,0.49663422,0.42535135,0.4640882,0.004985493241758243,0.0720146532501259,0.2564747,2,535.0,0.34776251,3605.551275463989,,0
74.044,15.024,,,,,,,0.3542918,0.58727217,0.6182825,0.6020254,0.54622763,0.5743082,0.5443679,0.54700863,0.5913356,0.6492628,0.6101194,0.62677336,0.6530008,0.6297201,0.011001224945054946,0.07185638453571279,0.3542918,0,51.0,1.9621553,2828.42712474619,,1
74.044,15.069,,,,,,,0.45555767,0.5411352,0.6152488,0.5817433,0.5465034,0.578044,0.57226616,0.59311193,0.58717334,0.63570964,0.60703,0.65255356,0.62030375,0.63564676,0.0092725867032967,0.04834883472074014,0.45555767,0,80.0,1.153169,2236.06797749979,,1
74.044,15.114,,,,,,,0.4303576,0.53534687,0.5738014,0.5955849,0.5600413,0.56676984,0.5422365,0.5784121,0.5707642,0.60057676,0.5959647,0.62600917,0.60167813,0.6188118,0.008577830703296705,0.046625227714857276,0.4303576,0,104.0,0.43082488,1414.213562373095,,1
74.044,15.159,,,,,,,0.4231978,0.5248284,0.58555293,0.57573783,0.5328946,0.5759605,0.5896047,0.5987385,0.6065586,0.6516111,0.59118944,0.66442084,0.6355987,0.64643,0.012380164747252743,0.06003815304038766,0.4231978,0,65.0,0.98622406,1000.0,,1
74.044,15.204,,,,,,,0.44368252,0.5817545,0.610544,0.6234462,0.56989443,0.5706062,0.5513639,0.60549676,0.5755404,0.6147764,0.6006425,0.635123,0.6322546,0.62769055,0.007258320659340659,0.04757549127850807,0.44368252,0,104.0,0.5597287,0.0,,1
74.044,15.249,,,,,,,0.4851209,0.55125135,0.63875467,0.5922373,0.5411803,0.5618308,0.5504535,0.57210124,0.61006594,0.6154631,0.58133256,0.61893094,0.6225871,0.5980574,0.00557338057142857,0.03963655536973408,0.4851209,0,25.0,0.76470166,1000.0,,1
74.044,15.294,,,,,,,0.45686257,0.50170255,0.59311265,0.5492264,0.537222,0.545169,0.5599219,0.5794691,0.5825093,0.5868062,0.5433741,0.58071744,0.57594466,0.5634471,0.005338963098901099,0.03590968550194365,0.45686257,0,23.0,0.1973363,0.0,,1
74.044,15.339,,,,,,,0.6107497,0.6948801,0.74129707,0.71684813,0.70109415,0.7070585,0.7039956,0.74231195,0.7621243,0.74681526,0.7180004,0.7526424,0.73086214,0.71231097,0.004963499142857144,0.035797512224041594,0.6107497,0,148.0,1.1169176,1000.0,,1
74.044,15.384,,,,,,,0.59356785,0.6640265,0.72669387,0.68229896,0.67030674,0.67213374,0.67850775,0.6986139,0.7023008,0.7259666,0.6874791,0.71748513,0.6967539,0.6848549,0.004151696703296707,0.03198535197014941,0.59356785,0,117.0,0.7375517,2000.0,,1
74.044,15.429,,,,,,,0.48895356,0.57713777,0.60933876,0.5804293,0.56428194,0.57223564,0.56412834,0.574768,0.58537066,0.6174482,0.5629202,0.598975,0.58937603,0.57538366,0.0029851662417582424,0.028892217061707973,0.48895356,0,82.0,0.76560414,2000.0,,1
74.044,15.473,,,,,,,0.22060858,0.27837467,0.30061066,0.3310731,0.30720013,0.3484345,0.34113365,0.39009035,0.38427034,0.43381876,0.42252496,0.4508128,0.45209366,0.4628644,0.01723466857142857,0.07141101896308209,0.22060858,7,53.0,0.2068126,1000.0,,0
74.044,15.518,,,,,,,0.27517167,0.43235227,0.41721413,0.42337465,0.3880018,0.41999575,0.44538298,0.47288308,0.5019509,0.53130263,0.5277083,0.5730489,0.5818193,0.5754562,0.019056163516483517,0.08302848900819668,0.27517167,1,48.0,0.75248975,0.0,,1
74.044,15.563,,,,,,,0.45368615,0.4336811,0.4802978,0.46296,0.44859615,0.45732167,0.481622,0.4999255,0.4899988,0.5133482,0.47310892,0.5143571,0.5300248,0.5055394,0.005607789516483515,0.027490816701168132,0.4336811,0,61.0,0.29848868,1000.0,,0
74.044,15.608,,,,,,,0.6075316,0.6243901,0.6520896,0.63048816,0.62761784,0.63154787,0.63909745,0.63826865,0.659492,0.66768116,0.63635635,0.6661905,0.6722377,0.66304964,0.0037348653626373663,0.018812452865521932,0.6075316,0,43.0,0.76287717,2000.0,,1
74.044,15.653,,,,,,,0.71669286,0.73502976,0.7869453,0.7654265,0.75468427,0.76264054,0.7698727,0.79340625,0.7770494,0.7876102,0.7586922,0.78220606,0.7847903,0.7723922,0.003105612923076926,0.02069272113012374,0.71669286,0,116.0,1.5290352,3000.0,,1
74.044,15.698,,,,,,,0.45843545,0.48259354,0.53050923,0.5460449,0.50097746,0.54106367,0.50195515,0.54706794,0.5494842,0.57990634,0.5280248,0.5836082,0.5722326,0.5619137,0.006918715868131864,0.035785360117843674,0.45843545,0,64.0,2.1409237,4000.0,,1
74.044,15.743,,,,,,,0.50239074,0.5589043,0.58314943,0.5531283,0.5714516,0.5677315,0.57137275,0.6057619,0.59868854,0.6463684,0.58328956,0.6459569,0.6440736,0.6218694,0.008282033406593408,0.039506209375960465,0.50239074,0,70.0,0.45953038,5000.0,,1
74.044,15.788,,,,,,,0.5875236,0.6274687,0.6741076,0.67032725,0.6560913,0.677171,0.66705126,0.6805708,0.7016434,0.68808043,0.64990926,0.68578416,0.6727133,0.69285893,0.0045628470109890075,0.02845427027160433,0.5875236,0,325.0,4.8262773,6000.0,,1
74.044,15.833,,,,,,,0.7509278,0.7532508,0.78367203,0.75913966,0.7233504,0.79569817,0.76474017,0.785402,0.7624529,0.7561339,0.75128895,0.76813674,0.7611791,0.7731197,0.0005841251428571415,0.017202262252342376,0.7233504,0,590.0,3.7617385,6708.203932499369,,1
74.044,15.878,,,,,,,0.42387405,0.4175391,0.4364842,0.40881276,0.3932241,0.401224,0.42368853,0.44009653,0.42891636,0.4621882,0.40564457,0.43553147,0.4223858,0.42708668,0.0011178715824175808,0.017137511993326048,0.3932241,0,828.0,2.5359929,6324.555320336759,,0
74.044,15.923,,,,,,,0.41999918,0.44258255,0.48716798,0.4590005,0.45243368,0.47741708,0.46152878,0.5128887,0.5159464,0.5326675,0.48151144,0.5297281,0.53058475,0.5034296,0.0069480314285714296,0.03463241640421606,0.41999918,0,819.0,0.5253058,6082.76253029822,,0
74.044,15.968,,,,,,,0.51786697,0.51661783,0.52642584,0.5109237,0.5008569,0.48095235,0.5222421,0.53091353,0.5017637,0.55157876,0.5106499,0.5247255,0.5365953,0.5340357,0.0016207489670329652,0.017015127347857012,0.48095235,0,878.0,0.52148783,6000.0,,1
74.044,16.012,,,,,,,0.44097045,0.4222594,0.4566017,0.42145443,0.4420242,0.4189273,0.43442774,0.4457396,0.44084826,0.4884774,0.4913481,0.48148796,0.48963296,0.4483546,0.0040871997362637354,0.02507395308931887,0.4189273,0,668.0,2.1768448,5656.85424949238,,0
74.044,16.057,,,,,,,0.41190815,0.4121496,0.45929796,0.4062004,0.41286442,0.41467625,0.44720638,0.47519508,0.4599653,0.49041945,0.4169901,0.457156,0.4609104,0.44484803,0.003455974725274725,0.026681055721953957,0.4062004,0,753.0,1.1843611,5000.0,,0
74.044,16.102,,,,,,,0.7796293,0.7182598,0.74949527,0.6935426,0.7022402,0.7368963,0.7404274,0.7100659,0.7131054,0.7536384,0.7319726,0.7514382,0.764711,0.7684284,0.0017738564175824182,0.025346901366170304,0.6935426,0,816.0,0.6873534,4472.13595499958,,1
74.044,16.147,,,,,,,0.43284702,0.4757636,0.55668366,0.50498,0.47976863,0.50514597,0.46983024,0.51179457,0.52907646,0.5820804,0.5357207,0.5667543,0.57053006,0.5481442,0.007631713648351647,0.042471605702271355,0.43284702,0,668.0,0.7463266,4123.105625617661,,1
74.044,16.192,,,,,,,0.41894054,0.42966986,0.4787487,0.42090386,0.4259189,0.4608844,0.43345135,0.4711858,0.47086927,0.4659865,0.43723357,0.46450534,0.47752553,0.45095447,0.0026301939560439552,0.02119957662128875,0.41894054,0,649.0,2.368303,4000.0,,0
74.044,16.237,,,,,,,0.48465466,0.52033246,0.5254883,0.525698,0.5222553,0.5518534,0.5108001,0.5377819,0.524985,0.5466687,0.5012123,0.5287501,0.52317494,0.55041844,0.0017859259780219766,0.017811721598717294,0.48465466,0,783.0,2.9959805,4123.105625617661,,1
74.044,16.282,,,,,,,0.53211427,0.5225095,0.54404974,0.50348455,0.5399834,0.5230537,0.5538082,0.5434707,0.5769872,0.58943427,0.53232497,0.5820782,0.62243366,0.5675589,0.005500664571428573,0.030774366123509457,0.50348455,0,810.0,1.6732838,4242.640687119285,,1
74.044,16.327,,,,,,,0.6489508,0.6400048,0.61440676,0.6210038,0.6032591,0.62476444,0.5851493,0.6273478,0.6293726,0.6427091,0.6449981,0.6631151,0.6846154,0.6822487,0.003919115252747249,0.026908300428048332,0.5851493,0,762.0,2.927519,3605.551275463989,,1
74.044,16.372,,,,,,,0.43667534,0.41904992,0.44206178,0.4353593,0.43667334,0.42635822,0.41605228,0.4358218,0.42802414,0.4444134,0.39642462,0.445599,0.43834254,0.4271555,-0.00019511934065934115,0.012762364679137325,0.39642462,0,645.0,2.6022868,3162.2776601683795,,0
74.044,16.417,,,,,,,0.37829483,0.40627784,0.41886547,0.40973306,0.3898559,0.36300835,0.34841585,0.38285917,0.396127,0.40071195,0.36658296,0.40076816,0.3962923,0.38489014,-0.0006614261098901111,0.018887395295792978,0.34841585,1,597.0,0.4417216,3000.0,,0
74.044,16.462,,,0.4988309,0.4916264,,,0.5806662,0.54256546,0.5311013,0.51408464,0.49411917,0.4649659,0.4966529,0.5319457,0.48725563,0.47053713,0.45979294,0.490182,0.46992344,0.4778614,-0.003059747558271747,0.03161054834972181,0.45979294,0,569.0,0.22318637,3162.2776601683795,,0
74.044,16.507,,,,0.330498,,,0.36311442,0.3880427,0.41387963,0.37438402,0.38589457,0.3874689,0.36956894,0.414394,0.38908744,0.3990575,0.37026444,0.3723911,0.37240365,0.38539663,0.0013508277784503623,0.020050675785313835,0.330498,1,587.0,0.8860904,3605.551275463989,,0
